Age,Experience,Salary
36,15,61070.0863822312
53,34,117500.20745057137
54,35,123133.9900907138
38,20,72802.7297043726
45,24,88407.2946415989
51,30,106816.62799569062
34,13,54904.18537931011
37,18,69997.00789228729
23,2,19426.377922778818
38,17,69439.99538978843
53,35,117338.43453143802
29,9,43363.96547507016
24,3,25131.171170195757
33,15,56940.1615448461
41,23,87867.38346980783
37,16,68649.68998133704
35,15,57237.497906779936
37,18,70897.88386404623
54,34,116632.38463627576
51,30,103478.50600696947
33,13,55105.52913743189
36,18,70501.3733438635
39,21,77483.24872109896
49,29,100909.50533689259
44,25,93488.27018003447
35,15,64096.193394970076
51,30,103451.3257336715
54,35,119772.66384056018
36,16,58263.10374163414
28,8,41506.026111927844
36,17,69482.50038804473
59,39,133168.63329698888
32,11,45393.83609781347
50,32,114845.89001491568
52,31,114591.24887624198
46,26,91704.37186032349
45,27,96336.38277225867
40,21,79950.02084626027
23,2,23862.132829131133
43,24,86644.58336346732
41,23,88393.62193856305
54,34,112304.11339978167
29,11,42342.527840306815
46,28,97952.94575098706
30,11,52730.68842173176
55,34,120979.07961302613
44,26,87520.01793226079
26,6,41530.349443269675
46,28,99663.02989008378
29,10,41043.34148823123
37,16,63223.63620174633
36,16,65901.43557523457
22,3,27257.426112945792
43,25,88802.071484308
24,6,33566.493465101645
59,38,129125.65446818844
35,16,62302.4469185464
57,38,130674.36393497964
39,18,73822.14379331836
39,19,68587.6107906326
24,5,28801.63766464948
31,10,43694.189713432876
22,3,20475.98639827025
48,27,93322.87375044265
48,30,104074.85294510043
32,14,52782.32008701718
26,7,32180.60354911769
28,9,40961.94281919437
40,22,77061.65714892583
50,30,106525.78293920013
36,15,59062.56255797825
56,36,119416.45488329511
58,38,135977.16119607812
33,13,47601.7257328975
51,33,115568.91394867004
41,22,81538.30343484416
58,38,127545.76460795966
24,6,29276.857174437537
30,9,47685.25899870406
47,28,104871.68414321535
23,2,20621.569311855346
44,24,85685.29335589177
44,25,92886.23846783402
42,22,80261.99249427718
37,18,70250.3638766603
30,10,46674.04537690018
34,13,54611.974299161084
49,28,99995.2968067113
48,28,100108.78144651435
38,19,68234.24860908152
59,38,127460.80345742562
57,38,129177.28378343301
22,3,22137.162262860635
39,18,77832.05783275046
30,12,50397.735498524235
34,16,56785.414879854376
36,17,57058.16704579604
25,4,29963.180406917854
54,36,122423.78924385644
45,25,94322.04158735386
57,38,126568.00167147409
31,13,52638.233540186266
57,36,124337.64010077475
41,20,75034.81857049989
32,13,52786.7745776942
33,12,53676.79625415861
39,19,69498.66139604237
51,31,109607.04247061146
58,40,139485.52472904234
41,20,80465.41440139925
46,26,87582.36901275709
33,14,55030.65602014815
42,21,79371.71535827644
46,28,101833.6846975044
32,13,54129.69395174681
30,11,51339.31046131462
46,27,93491.85930458791
56,36,123989.39062019899
53,34,117564.8957682365
35,15,63940.03090605479
22,3,26225.667410975955
38,18,71070.00431826062
46,25,93047.98949864696
29,9,38371.197478228256
26,6,32485.614779554497
26,5,27485.277841159634
56,37,123540.63999703176
40,19,71978.76640856832
44,25,82730.80852701826
30,10,44586.959430367504
51,32,108151.54520928524
37,17,62831.6860522558
54,35,119787.57064089835
23,3,22833.79793466896
35,15,61024.505219025945
22,4,24053.53257174193
47,28,97973.20075414205
46,27,102876.05312300984
37,19,72869.30357242952
36,16,60461.783360117784
47,27,99718.29656009485
37,19,75645.22493903164
35,17,66796.04508996104
50,29,100154.13066573913
45,25,93098.94102826317
36,15,58768.06325188054
40,21,81552.5407612021
29,8,38777.243656437895
55,37,124161.45488272038
23,5,30572.172057338386
48,30,108230.79752290477
31,13,60104.65512617571
56,35,120581.0438773046
44,23,83270.98017584116
29,8,37037.98764213379
49,31,102554.37641953505
44,26,88981.88967926762
25,5,30706.91894575388
35,15,63163.954477538355
50,32,107288.77899905838
22,2,23361.395353361164
25,6,29914.294024826082
53,34,114278.97673565081
54,36,118791.35467259274
47,26,97495.52048067214
38,19,76319.21302442998
44,25,87312.66130233947
53,32,109072.57741607184
36,16,64867.71396492618
34,13,59684.09359111218
23,3,28841.75729931268
40,20,73844.82039005379
45,24,86949.35610093553
45,25,86305.37535785936
32,13,52310.98684862826
43,25,89289.89540349267
36,16,58950.671199718185
31,12,48865.0367146903
48,27,97166.64328590033
30,10,40440.076304180155
49,30,105907.1785428885
22,2,24061.183047647362
38,17,68210.09028126323
52,34,114509.6225912497
31,11,51515.99018238676
58,40,138162.34017011907
50,30,105953.36689608893
39,19,72447.11526720277
59,38,127640.8788503965
27,7,34779.96972609352
33,14,59716.525789515246
35,16,68048.16005280777
31,13,51755.068056153854
41,23,82486.1039858704
36,17,63558.285410051816
52,34,114707.56177835335
28,10,40225.98915080053
31,12,51787.491980346436
31,12,46695.65908614661
49,30,102855.26931565827
51,30,105316.61411074853
58,37,122557.8775042422
24,5,27178.406991185926
36,16,59623.92740704663
42,23,86798.83221192086
58,37,130774.0261666191
33,15,56632.06930341049
25,5,38289.944017156784
30,10,42197.88965233306
49,31,105730.21696719152
44,24,88478.74073263648
43,25,90761.8711886119
45,24,86542.9380159472
47,27,99282.72988152859
51,31,111596.14055839514
54,36,121976.97518143464
37,19,70549.6916003548
43,22,79668.37195586825
39,21,73879.25772896373
28,10,41598.61548554563
47,26,95133.59467522113
29,10,44502.10997080756
27,8,37767.38400550164
51,33,111286.9273416413
44,23,82851.7949445353
53,34,116364.55547451827
43,22,81127.65721965762
30,12,49996.879362797554
52,34,114666.13811667879
28,7,34487.5627704644
30,10,45025.2734120844
34,16,63949.39097860452
24,6,30474.22355507607
56,38,120837.92561517909
54,36,117897.57924741984
42,21,81722.75332867021
52,31,111481.21404884408
55,34,119440.27334430302
53,32,113037.99163509152
56,36,126053.124794799
36,15,59470.51980037727
53,32,111916.7451403326
27,9,38684.71746917005
42,22,80473.99738747567
54,36,127688.77372652061
53,33,111520.12636939657
40,21,74004.50716655287
54,34,116419.09968599885
49,29,100800.34863391785
52,34,116797.93795432654
42,22,83378.60907047517
55,35,118876.41239052983
36,18,74320.33636630104
35,16,66192.09112521095
40,21,75209.41930494198
36,17,65262.73396076301
27,7,37585.20872740692
30,12,47513.259080790915
58,39,125305.91366004577
41,22,86288.13629191315
55,36,119178.98553068895
59,40,137057.27320236908
47,29,103101.287962222
39,20,72052.45023882359
49,29,107879.71246201385
30,10,45193.767480648174
53,35,119413.30488216634
27,6,28885.231822697315
35,16,56164.032220442714
49,30,103772.27623125204
45,25,93891.7873751598
34,16,56414.51977644877
33,12,51936.061394175165
40,20,75244.81274442017
42,21,82223.08200132454
48,30,107049.43990815901
40,22,80420.84459882458
45,27,94719.30938506935
47,27,93840.422972678
49,31,103563.69394927358
39,19,70120.80063240322
57,37,122679.56418759677
50,31,107184.69127808377
38,18,68895.80321321546
25,5,29175.957533532444
50,31,107828.05672632743
25,4,26122.431560733716
31,12,53024.98351496252
46,27,96186.14576291417
52,34,114547.9344423587
24,6,28500.397852954913
23,4,26255.26168371072
46,28,101423.44589668386
27,8,40268.332947212584
47,29,103274.5091990167
29,9,44172.14662476836
56,38,131646.98537802772
48,30,106586.332572554
46,26,93447.21260773423
39,20,73278.77357986826
22,4,28627.92648989396
24,6,24742.69610445312
25,5,33802.177015941576
58,38,131070.03048588963
36,16,67915.80066354129
29,8,36141.226994109806
59,39,135486.08880668087
40,21,79490.68178805501
47,29,99177.5877253947
31,13,52590.94179241399
59,38,128881.18707014198
35,17,63905.09796153302
40,22,75954.05457380878
51,32,114023.00849696303
26,8,35161.00242516393
52,33,110350.74188936228
28,7,40097.49280495409
40,21,73291.89065751738
52,32,110092.09443642851
45,25,87017.20167775886
55,34,122410.18991281405
44,26,95431.26475209993
27,8,36034.96523715261
59,39,129008.87370268526
57,38,130801.71826696517
48,28,100300.04943517344
32,13,52437.756273676976
26,8,36660.32837467271
38,17,65798.37554343141
28,10,46705.79836725858
48,29,106212.12245597848
36,16,68468.16407637745
34,14,54796.66880534284
32,11,48674.061365548754
47,29,105030.54000531128
43,25,86388.29861661766
49,31,104953.76511982184
45,25,92390.61023687641
50,29,101093.94947469205
30,10,40573.77409928612
25,7,32519.247932177463
39,20,77470.89736795601
37,17,66747.1001596336
54,33,109813.28417674406
50,32,108173.18988546263
31,12,55968.17273138426
30,10,44791.53563149078
52,33,112769.80611736377
49,30,104524.62680921861
24,3,25115.393092655824
35,15,58827.55160005575
46,25,94521.61753563675
36,18,66587.10809731628
23,4,29481.30030037238
45,24,92967.3344085122
35,14,58633.16968980768
28,10,40857.072541530106
57,37,126564.72604884155
45,24,85808.70254944007
48,29,104194.23748231489
58,39,132121.74184529477
59,40,134142.83868243932
51,32,107474.91123475473
48,27,90917.180385545
36,17,63065.37753064887
47,26,95453.13912591839
22,2,24548.40024507331
25,6,31569.694137824783
50,30,102165.93703258477
22,1,19069.181756995255
43,25,91065.50929303742
32,12,53331.575736528655
31,12,51083.62137078035
38,20,80210.83408877159
57,37,129806.64794255389
47,26,89831.64165598826
42,21,74097.58703809224
34,13,51109.0169028425
30,10,48505.084467874454
32,11,43372.225427270765
32,12,52372.67912254073
27,8,37989.99312533907
22,3,19765.622663947986
27,7,36746.53265005657
34,14,56470.66802600006
43,25,91420.8085281949
52,31,103619.0433376159
43,24,83819.31554456122
58,39,128879.38735124854
48,30,105984.93740754428
35,15,59287.09747479678
26,6,36542.39355586297
57,39,129803.61709273995
53,32,112161.95182927055
55,35,124452.72052216077
28,8,33681.204710723316
31,10,45586.99449354173
38,17,66405.2784120295
51,33,110636.4703982355
42,24,85508.41226476835
34,16,62936.53961564118
22,2,18761.27397364368
22,4,26166.22303798711
54,34,113940.79457622996
59,40,133887.07144804174
46,25,93286.10441579888
47,26,96426.47708714103
34,15,63018.302834281596
49,31,106695.07843267544
54,34,116019.82985484424
58,38,131213.87274351405
51,31,111500.63817298708
29,8,39750.320030275434
22,4,30536.494055763298
33,13,56131.75251300655
26,6,31286.967675309526
45,25,88650.08841044901
27,8,38378.564739600064
46,26,88288.64324487564
22,3,21839.679949598434
46,26,96422.4437466394
22,2,25035.40014554325
53,33,114858.09358070363
24,5,30863.104170916133
40,20,74070.24164681052
50,32,108079.55138692383
23,3,25710.919589623747
30,11,46180.573015260714
38,19,76571.00553796052
57,39,132225.77493706148
38,17,67835.81504600053
33,15,55821.44559348156
41,23,76044.22677627708
24,5,30835.382672509815
25,5,28509.291714234536
38,18,71951.91314325019
58,37,123761.76848555796
36,15,58906.36610395599
54,33,117858.37326414576
37,16,64810.37994823292
32,14,52996.03444879379
41,23,83102.02150839183
59,39,137711.19068293978
45,27,95430.89418872382
37,17,65555.88180639797
51,31,110685.69890836101
55,35,121056.82126295424
22,2,25330.998826902392
45,26,94765.29270893961
45,25,92719.63147980307
30,12,54476.92557837719
43,25,88102.84277035666
33,15,57203.70965413074
38,20,69962.80867122473
46,27,94867.45668351826
49,28,95574.17494153089
36,15,61596.456772035366
51,31,106159.53397059557
48,28,101887.00278263529
43,25,91336.03443863166
31,13,51831.200451554636
52,31,111428.87656013118
48,27,96947.70719954124
33,15,53686.21487601698
52,32,108034.10354818802
53,34,114327.5109462196
53,34,116530.73132886259
56,35,119212.82610687653
42,21,76913.05499369187
31,10,47242.910723241555
37,18,70860.74921481256
28,9,39644.34424214022
25,7,32450.795497835225
48,28,102792.60427077477
46,25,98678.23752504628
52,34,113174.29707134019
32,13,56173.419177643686
41,23,82582.92238786886
57,38,130527.9555225849
38,18,66141.15181659868
32,13,49744.756196217364
51,33,109631.76972947178
56,36,121307.58534796172
59,40,133795.8750491687
43,22,84335.38232948027
48,29,98999.60833976229
58,38,127086.51314232321
56,38,134241.5560231392
25,5,30160.127193078173
37,19,71855.95261180247
37,18,70735.91977466307
42,23,81928.48297512816
47,27,95944.96600767731
57,36,122532.62970126816
40,21,77250.88272054054
38,17,69029.72803460764
47,26,95523.9979502042
43,23,77153.15775973703
49,30,107493.63491840025
22,1,17462.822799685193
57,38,129684.41111465811
58,40,132777.3042338308
23,2,21344.585094544535
38,18,72945.8703442432
59,39,133008.22681797176
42,21,82292.51382227792
30,11,47347.09312234585
34,16,61535.27397620064
32,14,56036.534195474
37,17,62191.569700632106
37,17,57926.974191923
23,4,24157.79232141175
29,9,45081.70031976001
34,15,63761.6126680633
38,17,60492.90842367543
45,27,98860.03198335305
24,3,22723.02843606841
51,31,103720.7999233004
34,16,65177.68012770878
40,22,78483.66852367339
28,7,44346.60548821742
30,11,45480.27212922542
40,22,79170.93509762209
43,24,83570.52405347713
39,18,69949.70157056207
44,23,86891.19491441155
23,4,21309.173428538452
32,11,50467.396010489
52,34,114774.01259377222
54,33,111917.27425603474
35,14,53296.315184988875
37,19,73935.87050107143
32,13,54360.063039563945
54,33,112753.76377059777
28,9,43838.377002121146
52,34,117589.47843085136
35,16,65103.54221320413
49,30,109421.79668891996
37,17,66652.55515503392
40,20,80797.12731545199
38,17,70782.73881696392
47,27,98350.32426188579
27,7,30926.308267544708
30,10,45329.37624230959
38,19,72238.97679342887
52,33,114146.71346658032
33,13,53670.57759848302
44,26,93938.14973870452
26,6,35337.467540225996
57,39,125983.48613675601
57,38,132564.5207082511
24,6,27570.644206257886
45,26,91282.3027371371
38,20,71337.26701950462
47,28,96334.70872936748
25,6,35759.59909945114
33,13,54364.85941301355
22,1,20547.797393786008
42,21,80396.04751534184
40,21,71754.86316067012
42,22,79326.77530954027
39,18,71745.71744520839
24,3,26470.51394936982
53,33,108729.9718097824
31,11,51090.08137553677
36,15,62348.16783775585
26,5,27611.623089614943
25,7,36225.884834763085
49,31,106312.66470469146
25,6,33975.89617488188
36,15,55099.29169697169
38,18,67942.1854117752
24,4,30542.15070720621
31,10,47116.45751651162
44,25,91874.92259414215
39,19,71299.37626137404
22,1,20193.037848921515
56,35,120010.73298073764
52,33,110725.47956302912
22,1,17743.53463652653
24,4,31362.120134708308
24,6,35396.96407934181
58,39,128523.39433144392
40,19,71247.9758884928
50,31,104727.28534730781
46,25,91038.5695216014
54,36,124991.8184693437
57,38,134595.3802518772
50,29,98217.64340346318
47,29,103575.04203604894
25,5,29976.943117263043
35,14,56398.58907790614
48,30,101194.12455524149
54,36,127339.58281129785
43,24,81613.40731554107
24,3,23030.73454115473
44,24,88101.89071984624
42,21,79859.86517682177
44,26,95740.3934571087
25,5,27357.958293900178
42,24,87873.16068259443
58,39,131311.19644280276
52,31,108620.65132602667
42,24,84621.26830450182
47,29,101485.59927596615
56,35,120072.8410149519
59,39,130931.23507137982
45,27,93424.39119601826
32,11,49617.48664649357
50,31,103507.3279043398
24,5,28922.955440602338
22,1,16196.847639904796
40,22,79631.2707994447
43,22,81169.38874876087
35,14,60100.5581873959
35,17,66977.04535818333
37,17,66875.38750587135
54,34,117518.19343325615
34,15,58927.41274325622
59,39,131371.95977806865
33,12,46256.407543342946
59,41,139201.24789752517
54,35,120299.57842003008
54,34,120601.12257680733
50,29,100836.31127056223
26,7,39281.109103026
27,9,40424.53501727576
52,32,109280.51933991205
37,16,68136.33386707456
52,34,117091.67864124148
46,25,95513.02127708317
54,33,115011.46520768102
34,13,56922.26811146178
31,13,56086.11396721609
45,26,91655.88804672004
31,10,46538.2012913814
52,33,113962.65275766878
34,15,61996.96924467469
24,4,23803.93337263414
55,35,121803.39848034408
49,30,107261.39763209289
40,20,72951.37488205254
44,24,84355.65923465767
53,34,111525.17543307006
34,16,68235.40343205731
54,34,114804.95746515371
55,35,124253.85884612998
54,36,121376.05350510133
26,8,41294.623179233036
24,6,33742.82076222396
28,9,47806.44538733784
45,27,99337.45411663257
43,24,87139.30057012965
44,23,85429.50421301257
51,30,107537.35963794978
39,21,85043.91395098451
53,35,119203.20245011528
28,7,32621.96149787007
54,35,120234.13818875277
26,7,33578.00256932616
49,31,107633.83393261244
29,11,50453.458589803835
36,18,69512.24297877259
25,4,25720.388195199575
55,35,119391.31616996544
26,8,34801.304779391954
54,35,123326.89995176789
26,6,35461.839887936585
59,40,131234.97131083015
55,35,127563.06209388361
47,26,92849.12237439753
22,2,21886.586511125588
25,6,31487.42898592915
47,27,97260.27675205134
54,33,114782.16401890776
54,35,115307.1593145133
29,11,50520.52802622944
41,21,75515.5852130228
37,18,71251.33140892202
42,22,80304.41591137469
47,26,93689.97445440377
44,25,90946.33873513345
39,21,77411.8044012929
52,34,118231.46666516707
33,13,51875.40239499216
22,1,21610.654631852405
30,9,39408.40140429713
24,4,24261.497510701458
47,28,100237.0453273602
30,11,50648.639565066675
37,17,66851.46775347124
45,26,96976.5958799897
35,16,59999.24100568992
24,5,26004.09200531912
55,35,122514.74872453249
54,36,122366.90337330349
45,24,89918.46471320248
30,12,46915.91280155015
34,15,58170.337549456875
23,3,29228.358454137586
28,7,35896.95287342532
42,23,87779.51242702617
40,19,74830.38584549783
46,25,89643.60995932615
43,25,93235.2744054286
32,13,54479.06487944493
54,33,114540.59026524604
53,35,118760.40633575842
42,22,82316.48701291955
41,20,72115.07056701246
29,10,47197.044459495475
58,38,130324.24052297392
30,9,40786.475824134686
46,25,86694.5835516368
46,27,94747.98296174554
54,33,115250.50521090098
23,4,26967.920483363625
40,21,77949.43762260105
41,22,82521.40470962273
50,31,104047.94183782043
27,6,33303.76026313255
38,18,69893.52067688564
46,26,94382.10405116879
59,41,139696.5069601518
25,6,31889.504941505827
51,30,105659.91446006569
41,20,73275.36890135432
24,6,33164.73374132086
44,24,84388.6480034158
39,18,71221.17169452115
47,29,104543.42537433405
57,37,127404.8547274799
29,8,43349.89377997366
38,19,70139.5544653807
52,34,112403.872079831
58,37,126014.66601696168
54,36,120157.87363084329
48,30,102519.70080802856
25,7,28334.537882900473
43,24,87026.87185794725
47,27,96064.5220853553
53,33,116529.21586304085
45,24,89159.29276636116
56,37,124973.9701751071
58,38,131738.55633473207
53,32,114159.93007889877
28,7,35039.031134877136
54,36,122588.31720619596
52,33,118031.48779246767
33,13,54979.59960442598
32,13,51033.48332632133
45,26,89132.55694982702
29,9,37586.04446311946
53,33,107856.75001863061
59,40,133047.76027369226
43,22,80976.31008117463
55,36,119571.01825771185
40,20,72947.29709771238
41,22,77637.80424314461
35,15,55260.23067001533
54,33,113990.37735244629
31,12,52506.073184347646
37,16,61970.077386275625
25,6,35908.30409033918
48,29,101959.39825385666
49,29,104679.02845733496
37,19,71095.08610124729
54,34,119013.54694525144
40,21,73267.22198363431
42,24,88527.38016234284
43,25,89019.50823532809
30,9,45793.77714570578
30,11,46743.25794007493
30,10,50225.089956056676
48,30,105601.13017483037
38,20,71284.20638159646
29,9,45384.375392187685
37,17,62826.45219495882
39,21,73658.68083964258
54,34,120866.30060087403
22,1,19506.35675149583
33,15,59217.17619051391
27,6,31988.157916215932
26,7,37995.09936098162
37,16,62684.7622728071
39,19,72604.91188209491
39,21,73618.27400483655
22,1,18326.987878446336
40,20,75525.7569222447
29,9,43602.94086963221
24,3,25513.342716680203
46,28,96999.36841853963
26,5,31354.170911258752
40,21,80442.1370563627
39,18,65047.707771766654
52,31,108003.57213865269
54,36,122626.16692253138
39,18,66733.21029689805
37,17,68789.1505718442
37,19,72798.50235794944
59,39,134994.3640220834
28,10,50479.08254706394
35,16,63490.41519705706
46,27,94650.49087637138
53,34,119315.72609922763
59,38,127736.11011028751
43,24,87892.3636408781
37,19,74110.48477293237
50,31,109996.5739353116
37,19,75222.0357681452
33,13,53180.35543364897
38,17,68627.16736636827
58,38,129278.42205972681
48,28,99759.71869321328
46,27,96259.86552252433
34,15,61116.73133861028
29,10,44399.7292333125
26,6,28738.67651954453
33,12,51962.64554921905
24,3,25585.28293628886
56,36,122874.39991045099
54,33,115806.45085935586
43,23,83629.55861069592
30,10,44186.57231123499
39,18,73673.26072336044
50,32,116771.11962602731
48,30,106638.8328476154
57,38,126776.29951556423
38,17,67175.00720945478
55,36,122950.14881764626
24,4,29012.162128130698
26,8,38564.47098400975
35,14,59345.14059842839
24,3,29865.159758713744
44,23,78969.98478150644
51,33,111481.19064623922
44,25,92378.24614136452
48,30,103867.36545885133
31,12,52278.314641909135
46,26,92430.59682346645
34,14,61680.50578849677
37,18,71983.82547141361
55,35,120896.08092462404
58,38,134022.6449136254
43,22,82428.99383913918
38,17,66698.70884883088
44,26,96410.49575464964
57,39,126802.37128101657
30,12,50503.54436033926
23,2,22559.480062545117
53,35,118332.14395699924
43,25,86763.45393608474
34,13,54284.292973093965
29,10,39969.04899850073
22,1,23160.238322345427
38,19,76310.24174514812
33,12,51719.932051364485
25,7,34067.08284193513
34,14,52568.821613301145
52,32,109038.65370300379
28,9,45948.686455802475
44,25,89524.3527995066
45,26,90958.67609329299
26,6,33139.535534626564
26,7,33881.82519700666
38,17,61770.37572756156
51,30,104580.68256403657
30,10,41864.77416163843
27,6,34784.02532952327
46,27,98284.82186938931
40,20,72863.77165705204
37,18,69083.9924673093
42,21,78453.1686849052
23,4,24289.033645454685
31,11,41167.1540798682
37,18,65426.09978405948
58,37,124171.6995770178
36,18,68429.89491883847
34,14,57729.57072803247
34,15,63224.61564946546
53,33,110899.86026987134
29,10,42040.47274464156
39,21,75065.57668326858
57,36,122928.5461047174
47,28,99158.68971150124
31,12,51790.518219935926
52,34,110353.00827515213
54,34,120584.99486771252
50,29,103908.6486572834
26,7,38148.13918348252
34,15,52333.32078116108
22,1,20995.69324581034
44,26,89014.8053666786
24,4,25647.82883062116
24,3,28802.017488296933
28,8,40972.78576088047
57,39,128969.93506476846
56,38,130388.57318454068
36,15,61582.41537821624
24,5,28277.92181258716
50,32,111427.36427386886
51,33,111865.48011632478
39,18,70660.76024528839
32,11,49622.52285374677
59,38,131010.30087791226
22,4,31773.00856165818
50,30,107835.77434776156
31,13,55999.939998472655
49,28,97919.28927450332
52,33,108947.84239407259
40,21,76936.92660244754
24,3,23040.8585752229
57,38,130298.8326905976
36,18,67407.02768169213
54,34,120978.67244063655
47,29,95782.48173386649
37,16,62661.97744833409
57,39,132118.37683033495
54,35,116573.34560916589
41,23,85715.17974338395
34,14,59617.11005810745
54,35,118206.2771101627
26,6,40946.6700455708
58,38,125646.5765234148
35,15,55960.847259351736
48,30,102577.29790197586
44,26,92570.87557404088
35,17,60160.2645315267
25,7,36857.761760695634
40,21,84880.88055355262
25,7,30820.9669439503
51,32,111089.25053425021
40,20,77873.85766920057
52,33,115797.04574256408
52,31,114975.21746083401
30,12,48591.8726374802
34,13,60457.95412929238
35,16,62319.21015824842
31,13,51469.34097838469
52,31,114137.40569429421
58,40,132896.85041185637
44,25,92713.46551633501
48,27,95021.98524929272
27,8,34677.84511513398
47,26,89686.24679219064
23,3,26116.832559215036
34,14,53808.22078601847
40,20,74369.73837727652
22,2,19051.32725918231
53,33,111363.59939043355
43,24,84229.40416749303
50,30,105621.8010286317
23,4,17566.235289573073
59,39,134532.2347574427
32,14,52115.18472635069
38,18,65497.74769251531
29,11,42667.98392974995
43,24,87307.51138342674
25,5,34391.702242867206
32,11,48093.076004554525
29,10,45810.655973906265
30,10,46616.533688453026
47,28,100723.59102781676
23,2,18489.28035402833
37,17,70780.37015867984
52,31,107498.11362423838
27,7,36843.179522583414
42,24,85550.07531125552
47,28,97163.56718537275
40,19,75318.70486308399
49,30,106405.33231990346
29,8,32941.482907530444
35,16,63757.472370687756
45,26,98792.87384912945
58,39,132057.2067359356
47,29,99467.52385692096
52,32,109849.63193453672
53,35,117314.22472624203
23,4,23052.928470780058
46,25,89945.9640577203
23,4,25932.340020928565
22,2,22800.48895387542
57,39,129432.53284048146
33,13,60032.77697832938
30,9,39689.8832980968
57,37,126441.78284306392
49,31,104757.28167060878
59,38,127883.9987751537
54,34,116161.62047872176
43,25,89611.43968796864
46,28,100408.70660504905
39,20,73103.06097682788
27,7,31509.523807257276
39,18,73608.91091688641
37,18,65568.57323363144
36,16,62260.52847244147
29,9,42165.43279076154
34,13,54193.40373012892
28,9,37264.219080957715
38,19,74086.1567050013
53,32,103045.23046351214
43,24,89439.37057371851
34,16,65469.106733987566
44,23,87209.60126139554
50,30,104087.28368570759
43,22,81888.22510629718
22,4,23992.181281584457
50,29,102706.01007777578
26,6,34887.47003762573
56,36,119714.88133278745
31,10,45097.136806669434
40,19,71068.4037441771
58,40,137518.60196098147
28,10,41176.83961433546
56,36,124878.47121629576
34,15,59341.709545258804
31,12,50127.21568763713
23,4,28468.23818891966
27,8,37348.037235705066
29,9,42309.811166377905
57,38,131833.31169796997
46,27,93169.08780411011
28,7,37312.92769942259
44,25,92144.045005729
40,19,73900.81415768937
43,23,87843.55066948553
34,13,54140.47375017652
42,24,88014.29228967847
22,1,21808.143470837906
40,21,72425.24123141271
54,33,113279.66198716992
25,4,28637.20368951334
24,4,29761.792722528244
48,28,99730.62247563929
56,37,129689.93016267744
49,31,105397.48597595669
27,9,37295.3675670104
27,6,35884.061141622326
44,26,91661.00410282481
54,34,114486.64052766502
37,18,73625.25334324395
45,26,94740.64920599872
26,6,34953.444933915955
34,15,64279.82951702306
33,12,50338.73889996686
26,7,39740.34620684943
58,40,135255.53254036658
52,33,111731.05947430836
49,30,104479.0232484884
49,29,102559.75342343797
51,31,111338.14866906947
39,21,72949.96610382039
48,28,93754.59399760647
56,38,125637.31521099716
47,26,93296.7930988608
39,21,79143.29832335838
54,35,118126.49904953271
46,28,99251.4339787914
52,31,113309.41379548034
58,39,126402.19275714812
23,5,28591.88206215176
54,34,124258.39871091876
53,33,111867.84218853657
39,19,69549.34081965084
38,20,75563.1852689528
55,37,123410.7142602476
28,7,39727.354602060055
56,37,132925.2547168852
51,32,110724.19954162
33,14,64713.101404721616
56,37,124141.19099739748
32,14,55497.10770529537
25,7,32120.448569632874
46,25,89149.63038248973
53,34,115783.89182049464
41,23,84241.96048087739
52,34,112261.78830788277
25,7,33447.37495961961
59,41,135523.42695314172
22,3,26180.63467291665
24,5,29849.93380691692
58,40,134350.47241817537
43,23,84249.76944293526
38,17,61266.15437455852
35,16,67321.84355932087
56,37,122725.18476216798
34,14,59670.22760856044
56,37,124824.48366066263
23,3,22165.646198271064
34,14,60131.11054594113
37,19,67418.95902206267
39,20,71172.78078242905
28,7,36972.428544705384
57,37,126561.74214485634
51,30,107958.50245230959
28,10,46149.67644014334
36,17,65291.93440268753
40,22,80313.39952949093
58,40,133564.19720755512
23,2,25753.526582396604
34,13,51553.84306897892
52,32,111094.9374055607
37,18,70808.57386119601
27,9,44329.910096853055
49,29,99996.80179565884
53,33,111088.42184726789
31,13,49275.66944461073
39,21,75971.13486222539
25,5,30762.54157253483
30,12,48583.45863174841
28,10,46097.605500646525
29,8,39303.32869785215
28,9,43328.5084367169
24,4,27441.53474545973
38,20,68944.22966695463
23,3,20550.459128293413
36,17,68971.33944526165
50,30,102189.16285406236
43,23,86555.82606465048
25,5,30378.73237476741
27,6,30546.35491621521
59,40,136748.9350699957
47,28,97066.97696365806
32,12,51454.68666754329
47,27,95370.43664906792
38,19,63387.41005937172
45,27,97021.26064533847
49,28,101801.5442053966
56,37,124017.79047401223
52,32,112927.08049709177
34,16,59384.74104295418
56,38,125445.91617997609
37,19,71718.83517393882
36,15,58411.56964921321
39,18,69112.4648465907
58,39,128682.96130052485
48,29,97646.25975718252
56,37,126123.13108820673
56,37,126151.13455235907
49,29,102057.61625746009
59,38,128628.14583390522
30,12,47889.22426477762
33,13,50756.449440327415
36,17,62138.80495974886
42,23,81688.37247854158
56,36,126063.84717993355
54,36,122693.00482511483
40,19,73580.7513692357
44,23,80732.8701206128
34,16,62557.14516349249
22,1,19511.20202225774
50,31,112257.59219923135
45,26,92443.65326972166
37,18,67318.63371940739
46,27,93200.8156638803
44,26,92179.23314298525
49,28,98915.30041866109
37,16,66867.3607203553
59,39,134705.99169705636
32,14,53014.76870420335
24,3,24433.423918669258
36,15,67842.43999013017
22,2,16602.605664382096
28,9,40939.70753815766
22,1,20757.497197575973
53,34,115787.20646319224
